Instance,m,n,pi,TF,R,ID,Model,TimeLimit,CPUTime,RunTime,Status,OFV,BestBound,GapPercent
Inst_m2_n10_pi2.0_TF0.4_R0.6_5.txt,2,10,2,0.4,0.6,5,TI,1800,6988293.05,34.71,2,809.15,809.15,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_6.txt,2,10,2,0.4,0.6,6,TI,1800,6988304.19,46.2,2,859.31,859.31,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_7.txt,2,10,2,0.4,0.6,7,TI,1800,6988369.51,110.72,2,956.25,956.25,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_8.txt,2,10,2,0.4,0.6,8,TI,1800,6988375.97,117.54,2,1794.72,1794.6769,0.0024
Inst_m2_n10_pi2.0_TF0.4_R0.6_9.txt,2,10,2,0.4,0.6,9,TI,1800,6989900.7,1641.79,2,1326.67,1326.5491,0.0091
Inst_m2_n10_pi2.0_TF0.6_R0.4_1.txt,2,10,2,0.6,0.4,1,TI,1800,6988747.95,489.49,2,1842.8,1842.6184,0.0099
Inst_m2_n10_pi2.0_TF0.6_R0.4_10.txt,2,10,2,0.6,0.4,10,TI,1800,6988307.42,49.31,2,607.79,607.79,0
Inst_m2_n10_pi2.0_TF0.6_R0.4_2.txt,2,10,2,0.6,0.4,2,TI,1800,6988465.25,205.93,2,2752.89,2752.89,0
Inst_m2_n10_pi2.0_TF0.6_R0.4_3.txt,2,10,2,0.6,0.4,3,TI,1800,6988681.06,421.73,2,2189.49,2189.49,0
Inst_m2_n10_pi2.0_TF0.6_R0.4_4.txt,2,10,2,0.6,0.4,4,TI,1800,6988299.2,25.95,2,973.42,973.42,0
Inst_m2_n10_pi2.0_TF0.6_R0.4_5.txt,2,10,2,0.6,0.4,5,TI,1800,6988348.75,69.44,2,2043.19,2043.19,0
Inst_m2_n10_pi2.0_TF0.6_R0.4_6.txt,2,10,2,0.6,0.4,6,TI,1800,6988333.55,40.33,2,1140.21,1140.21,0
